1614	chr1	134928821	134928921	5272	U	100	contig	no
1635	chr1	137646211	137646311	5380	U	100	contig	no
1649	chr1	139586683	139586783	5456	U	100	contig	no
1725	chr1	149536795	149536895	5716	U	100	contig	no
1756	chr1	153512121	153512221	5784	U	100	contig	no
1803	chr1	159682266	159682366	5894	U	100	contig	no
1810	chr1	160631906	160632006	5912	U	100	contig	no
1811	chr1	160709497	160709597	5914	U	100	contig	no
1889	chr1	171030739	171030839	6246	U	100	contig	no
1891	chr1	171254624	171254724	6252	U	100	contig	no
1902	chr1	172622614	172622714	6298	U	100	contig	no
1903	chr1	172772444	172772544	6306	U	100	contig	no
1955	chr1	179681401	179681501	6440	U	100	contig	no
2032	chr1	189684593	189684693	6706	U	100	contig	no
2090	chr1	197386690	197386790	6892	U	100	contig	no
2147	chr1	204824288	204824388	7070	U	100	contig	no
2147	chr1	204835904	204836004	7072	U	100	contig	no
2147	chr1	204844636	204844736	7074	U	100	contig	no
2148	chr1	204993861	204993961	7082	U	100	contig	no
2151	chr1	205320177	205320277	7090	U	100	contig	no
2156	chr1	206023681	206023781	7114	U	100	contig	no
2157	chr1	206128486	206128586	7118	U	100	contig	no
2195	chr1	211117683	211117783	7228	U	100	contig	no
2259	chr1	219477512	219477612	7490	U	100	contig	no
2289	chr1	223454604	223454704	7668	U	100	contig	no
2302	chr1	225064233	225064333	7746	U	100	contig	no
2305	chr1	225536225	225536325	7770	U	100	contig	no
218	chr2	152960993	152961093	4304	U	100	contig	no
585	chr2	30808	30908	2	U	100	contig	no
590	chr2	688824	688924	38	U	100	contig	no
774	chr2	24799211	24799311	576	U	100	contig	no
817	chr2	30409811	30409911	694	U	100	contig	no
863	chr2	36513765	36513865	854	U	100	contig	no
952	chr2	48204730	48204830	1170	U	100	contig	no
952	chr2	48214140	48214240	1174	U	100	contig	no
952	chr2	48229525	48229625	1176	U	100	contig	no
963	chr2	49547374	49547474	1190	U	100	contig	no
968	chr2	50201969	50202069	1232	U	100	contig	no
968	chr2	50295300	50295400	1240	U	100	contig	no
994	chr2	53688983	53689083	1388	U	100	contig	no
999	chr2	54373162	54373262	1422	U	100	contig	no
1000	chr2	54488818	54488918	1424	U	100	contig	no
1000	chr2	54520508	54520608	1428	U	100	contig	no
1014	chr2	56269838	56269938	1472	U	100	contig	no
1014	chr2	56348169	56348269	1482	U	100	contig	no
1017	chr2	56751160	56751260	1514	U	100	contig	no
1045	chr2	60311568	60311668	1614	U	100	contig	no
1069	chr2	63458180	63458280	1688	U	100	contig	no
1073	chr2	64043286	64043386	1708	U	100	contig	no
1109	chr2	68792828	68792928	1804	U	100	contig	no
1109	chr2	68808492	68808592	1806	U	100	contig	no
1164	chr2	75898049	75898149	1962	U	100	contig	no
1185	chr2	78707971	78708071	2006	U	100	contig	no
1199	chr2	80529699	80529799	2044	U	100	contig	no
1218	chr2	82996413	82996513	2086	U	100	contig	no
1223	chr2	83687298	83687398	2100	U	100	contig	no
1278	chr2	90838856	90838956	2342	U	100	contig	no
1299	chr2	93642607	93642707	2568	U	100	contig	no
1303	chr2	94235726	94235826	2614	U	100	contig	no
1304	chr2	94323353	94323453	2626	U	100	contig	no
1304	chr2	94338958	94339058	2630	U	100	contig	no
1309	chr2	94989151	94989251	2700	U	100	contig	no
1331	chr2	97906816	97906916	2818	U	100	contig	no
1350	chr2	100325032	100325132	2876	U	100	contig	no
1372	chr2	103238682	103238782	2966	U	100	contig	no
1374	chr2	103445846	103445946	2972	U	100	contig	no
1386	chr2	105044803	105044903	3030	U	100	contig	no
1402	chr2	107091039	107091139	3088	U	100	contig	no
1414	chr2	108711886	108711986	3144	U	100	contig	no
1414	chr2	108712990	108713090	3146	U	100	contig	no
1421	chr2	109694774	109694874	3190	U	100	contig	no
1426	chr2	110247689	110247789	3208	U	100	contig	no
1426	chr2	110318176	110318276	3210	U	100	contig	no
1503	chr2	120343978	120344078	3496	U	100	contig	no
1503	chr2	120403910	120404010	3498	U	100	contig	no
1504	chr2	120522995	120523095	3506	U	100	contig	no
1579	chr2	130387102	130387202	3768	U	100	contig	no
1586	chr2	131232861	131232961	3802	U	100	contig	no
1586	chr2	131317821	131317921	3814	U	100	contig	no
1587	chr2	131334189	131334289	3820	U	100	contig	no
1587	chr2	131408710	131408810	3844	U	100	contig	no
1588	chr2	131564395	131564495	3854	U	100	contig	no
1588	chr2	131573097	131573197	3856	U	100	contig	no
1589	chr2	131649264	131649364	3858	U	100	contig	no
1589	chr2	131676253	131676353	3860	U	100	contig	no
1607	chr2	133983081	133983181	3916	U	100	contig	no
1617	chr2	135388411	135388511	3948	U	100	contig	no
1828	chr2	162980632	162980732	4514	U	100	contig	no
1890	chr2	171109460	171109560	4748	U	100	contig	no
1924	chr2	175531714	175531814	4850	U	100	contig	no
1951	chr2	179065404	179065504	4930	U	100	contig	no
1999	chr2	185449975	185450075	5072	U	100	contig	no
2041	chr2	190895897	190895997	5232	U	100	contig	no
2076	chr2	195474649	195474749	5332	U	100	contig	no
2079	chr2	195915300	195915400	5348	U	100	contig	no
2129	chr2	202400365	202400465	5528	U	100	contig	no
2129	chr2	202490495	202490595	5536	U	100	contig	no
2131	chr2	202724967	202725067	5550	U	100	contig	no
2131	chr2	202739818	202739918	5554	U	100	contig	no
2131	chr2	202763241	202763341	5560	U	100	contig	no
2132	chr2	202779082	202779182	5562	U	100	contig	no
2132	chr2	202809753	202809853	5568	U	100	contig	no
2138	chr2	203637327	203637427	5664	U	100	contig	no
2143	chr2	204312724	204312824	5700	U	100	contig	no
2144	chr2	204406418	204406518	5714	U	100	contig	no
594	chr3	1261730	1261830	44	U	100	contig	no
608	chr3	3127468	3127568	128	U	100	contig	no
608	chr3	3137484	3137584	130	U	100	contig	no
609	chr3	3161839	3161939	134	U	100	contig	no
611	chr3	3449507	3449607	156	U	100	contig	no
611	chr3	3527086	3527186	164	U	100	contig	no
619	chr3	4510452	4510552	228	U	100	contig	no
622	chr3	4877049	4877149	232	U	100	contig	no
636	chr3	6782279	6782379	278	U	100	contig	no
646	chr3	8016054	8016154	318	U	100	contig	no
682	chr3	12714998	12715098	464	U	100	contig	no
717	chr3	17337792	17337892	610	U	100	contig	no
771	chr3	24470516	24470616	800	U	100	contig	no
801	chr3	28375642	28375742	924	U	100	contig	no
828	chr3	31919395	31919495	1010	U	100	contig	no
837	chr3	33124300	33124400	1034	U	100	contig	no
845	chr3	34207931	34208031	1084	U	100	contig	no
846	chr3	34226254	34226354	1090	U	100	contig	no
852	chr3	35113243	35113343	1166	U	100	contig	no
853	chr3	35221253	35221353	1172	U	100	contig	no
854	chr3	35292300	35292400	1180	U	100	contig	no
855	chr3	35468439	35468539	1196	U	100	contig	no
855	chr3	35514321	35514421	1202	U	100	contig	no
862	chr3	36370334	36370434	1262	U	100	contig	no
863	chr3	36473917	36474017	1270	U	100	contig	no
882	chr3	38970721	38970821	1366	U	100	contig	no
882	chr3	39005536	39005636	1368	U	100	contig	no
889	chr3	39905631	39905731	1464	U	100	contig	no
896	chr3	40886951	40887051	1586	U	100	contig	no
908	chr3	42348254	42348354	1770	U	100	contig	no
912	chr3	42978944	42979044	1832	U	100	contig	no
918	chr3	43695016	43695116	1914	U	100	contig	no
923	chr3	44371929	44372029	1964	U	100	contig	no
951	chr3	48001434	48001534	2124	U	100	contig	no
957	chr3	48775792	48775892	2176	U	100	contig	no
958	chr3	48920369	48920469	2200	U	100	contig	no
966	chr3	50060492	50060592	2262	U	100	contig	no
967	chr3	50150226	50150326	2282	U	100	contig	no
968	chr3	50235924	50236024	2290	U	100	contig	no
968	chr3	50243618	50243718	2292	U	100	contig	no
969	chr3	50352225	50352325	2312	U	100	contig	no
974	chr3	50995373	50995473	2346	U	100	contig	no
980	chr3	51774791	51774891	2388	U	100	contig	no
1010	chr3	55800410	55800510	2532	U	100	contig	no
1022	chr3	57329342	57329442	2578	U	100	contig	no
1025	chr3	57678278	57678378	2582	U	100	contig	no
1030	chr3	58347009	58347109	2596	U	100	contig	no
1127	chr3	71111311	71111411	2966	U	100	contig	no
1145	chr3	73501474	73501574	3020	U	100	contig	no
1148	chr3	73865380	73865480	3034	U	100	contig	no
1182	chr3	78339337	78339437	3128	U	100	contig	no
1218	chr3	83069703	83069803	3234	U	100	contig	no
1253	chr3	87660166	87660266	3346	U	100	contig	no
1263	chr3	88943563	88943663	3382	U	100	contig	no
1266	chr3	89338727	89338827	3396	U	100	contig	no
1308	chr3	94867810	94867910	3522	U	100	contig	no
1361	chr3	101795255	101795355	3650	U	100	contig	no
1480	chr3	117379143	117379243	4058	U	100	contig	no
1481	chr3	117556896	117556996	4066	U	100	contig	no
1488	chr3	118477995	118478095	4080	U	100	contig	no
1525	chr3	123286197	123286297	4154	U	100	contig	no
1540	chr3	125254474	125254574	4318	U	100	contig	no
1549	chr3	126391806	126391906	4440	U	100	contig	no
1549	chr3	126404370	126404470	4444	U	100	contig	no
1549	chr3	126440397	126440497	4448	U	100	contig	no
1550	chr3	126488780	126488880	4452	U	100	contig	no
1550	chr3	126519846	126519946	4456	U	100	contig	no
1550	chr3	126557085	126557185	4458	U	100	contig	no
1556	chr3	127396806	127396906	4526	U	100	contig	no
1561	chr3	127965956	127966056	4572	U	100	contig	no
1570	chr3	129157381	129157481	4588	U	100	contig	no
1608	chr3	134172032	134172132	4726	U	100	contig	no
1683	chr3	144036990	144037090	4940	U	100	contig	no
1693	chr3	145257106	145257206	4972	U	100	contig	no
1716	chr3	148362771	148362871	5048	U	100	contig	no
1772	chr3	155631395	155631495	5234	U	100	contig	no
1788	chr3	157772502	157772602	5312	U	100	contig	no
1844	chr3	165033818	165033918	5514	U	100	contig	no
1846	chr3	165408553	165408653	5520	U	100	contig	no
1857	chr3	166755160	166755260	5600	U	100	contig	no
1859	chr3	167058315	167058415	5628	U	100	contig	no
1869	chr3	168414696	168414796	5678	U	100	contig	no
1870	chr3	168551470	168551570	5680	U	100	contig	no
1880	chr3	169841654	169841754	5706	U	100	contig	no
1881	chr3	169878469	169878569	5710	U	100	contig	no
1881	chr3	169927826	169927926	5716	U	100	contig	no
1882	chr3	170030166	170030266	5722	U	100	contig	no
1924	chr3	175593883	175593983	5842	U	100	contig	no
1970	chr3	181628544	181628644	6090	U	100	contig	no
1980	chr3	182867234	182867334	6132	U	100	contig	no
1986	chr3	183711918	183712018	6190	U	100	contig	no
1992	chr3	184482317	184482417	6234	U	100	contig	no
1992	chr3	184519602	184519702	6238	U	100	contig	no
1992	chr3	184541327	184541427	6242	U	100	contig	no
2001	chr3	185639443	185639543	6296	U	100	contig	no
2001	chr3	185663551	185663651	6298	U	100	contig	no
590	chr4	721153	721253	16	U	100	contig	no
592	chr4	945421	945521	18	U	100	contig	no
608	chr4	3095588	3095688	70	U	100	contig	no
608	chr4	3120241	3120341	72	U	100	contig	no
611	chr4	3414914	3415014	74	U	100	contig	no
678	chr4	12197870	12197970	318	U	100	contig	no
727	chr4	18625713	18625813	512	U	100	contig	no
816	chr4	30401942	30402042	842	U	100	contig	no
817	chr4	30412869	30412969	844	U	100	contig	no
826	chr4	31691305	31691405	944	U	100	contig	no
828	chr4	31959105	31959205	972	U	100	contig	no
828	chr4	31970867	31970967	974	U	100	contig	no
829	chr4	32002814	32002914	982	U	100	contig	no
829	chr4	32015983	32016083	988	U	100	contig	no
829	chr4	32046683	32046783	998	U	100	contig	no
829	chr4	32049263	32049363	1000	U	100	contig	no
829	chr4	32063309	32063409	1002	U	100	contig	no
829	chr4	32104148	32104248	1012	U	100	contig	no
830	chr4	32114347	32114447	1014	U	100	contig	no
830	chr4	32162385	32162485	1024	U	100	contig	no
830	chr4	32176936	32177036	1030	U	100	contig	no
830	chr4	32188223	32188323	1034	U	100	contig	no
830	chr4	32207744	32207844	1040	U	100	contig	no
840	chr4	33466561	33466661	1130	U	100	contig	no
853	chr4	35192502	35192602	1258	U	100	contig	no
853	chr4	35249479	35249579	1264	U	100	contig	no
878	chr4	38471479	38471579	1398	U	100	contig	no
906	chr4	42174017	42174117	1486	U	100	contig	no
911	chr4	42832995	42833095	1518	U	100	contig	no
912	chr4	42914454	42914554	1522	U	100	contig	no
919	chr4	43827345	43827445	1594	U	100	contig	no
939	chr4	46504944	46505044	1732	U	100	contig	no
999	chr4	54346936	54347036	1928	U	100	contig	no
1070	chr4	63618602	63618702	2158	U	100	contig	no
1087	chr4	65854196	65854296	2228	U	100	contig	no
1087	chr4	65878929	65879029	2230	U	100	contig	no
1102	chr4	67805756	67805856	2284	U	100	contig	no
1127	chr4	71083502	71083602	2338	U	100	contig	no
1135	chr4	72203795	72203895	2406	U	100	contig	no
1215	chr4	82614342	82614442	2740	U	100	contig	no
1295	chr4	93085834	93085934	2982	U	100	contig	no
1295	chr4	93104846	93104946	2984	U	100	contig	no
1295	chr4	93112819	93112919	2986	U	100	contig	no
1364	chr4	102204795	102204895	3232	U	100	contig	no
1368	chr4	102693680	102693780	3244	U	100	contig	no
1369	chr4	102802288	102802388	3250	U	100	contig	no
1396	chr4	106428587	106428687	3374	U	100	contig	no
1406	chr4	107622941	107623041	3420	U	100	contig	no
1406	chr4	107703465	107703565	3424	U	100	contig	no
1414	chr4	108703138	108703238	3458	U	100	contig	no
1414	chr4	108724788	108724888	3460	U	100	contig	no
1414	chr4	108739318	108739418	3462	U	100	contig	no
1465	chr4	115447727	115447827	3642	U	100	contig	no
1479	chr4	117218436	117218536	3712	U	100	contig	no
1511	chr4	121474422	121474522	3806	U	100	contig	no
1511	chr4	121496569	121496669	3808	U	100	contig	no
1512	chr4	121505815	121505915	3810	U	100	contig	no
1512	chr4	121521912	121522012	3812	U	100	contig	no
1512	chr4	121553677	121553777	3814	U	100	contig	no
1512	chr4	121561678	121561778	3816	U	100	contig	no
1512	chr4	121579130	121579230	3820	U	100	contig	no
1512	chr4	121607830	121607930	3822	U	100	contig	no
1512	chr4	121632209	121632309	3824	U	100	contig	no
1513	chr4	121664238	121664338	3826	U	100	contig	no
1513	chr4	121681262	121681362	3828	U	100	contig	no
1513	chr4	121699737	121699837	3832	U	100	contig	no
1513	chr4	121754902	121755002	3834	U	100	contig	no
1539	chr4	125054238	125054338	3910	U	100	contig	no
1542	chr4	125473164	125473264	3922	U	100	contig	no
1542	chr4	125494879	125494979	3924	U	100	contig	no
1559	chr4	127747344	127747444	4004	U	100	contig	no
1560	chr4	127866912	127867012	4010	U	100	contig	no
1857	chr4	166833702	166833802	5046	U	100	contig	no
1858	chr4	166892832	166892932	5050	U	100	contig	no
1875	chr4	169083685	169083785	5114	U	100	contig	no
1886	chr4	170572954	170573054	5158	U	100	contig	no
1896	chr4	171883607	171883707	5174	U	100	contig	no
589	chr5	544907	545007	24	U	100	contig	no
597	chr5	1667679	1667779	106	U	100	contig	no
598	chr5	1719197	1719297	112	U	100	contig	no
598	chr5	1749638	1749738	114	U	100	contig	no
599	chr5	1854507	1854607	124	U	100	contig	no
618	chr5	4377482	4377582	278	U	100	contig	no
628	chr5	5756750	5756850	322	U	100	contig	no
633	chr5	6344460	6344560	340	U	100	contig	no
633	chr5	6348185	6348285	342	U	100	contig	no
638	chr5	6952276	6952376	356	U	100	contig	no
643	chr5	7612556	7612656	390	U	100	contig	no
644	chr5	7825906	7826006	400	U	100	contig	no
649	chr5	8515772	8515872	430	U	100	contig	no
650	chr5	8570700	8570800	434	U	100	contig	no
650	chr5	8601628	8601728	436	U	100	contig	no
654	chr5	9049977	9050077	454	U	100	contig	no
654	chr5	9076807	9076907	456	U	100	contig	no
654	chr5	9079738	9079838	458	U	100	contig	no
658	chr5	9671463	9671563	466	U	100	contig	no
660	chr5	9853020	9853120	468	U	100	contig	no
696	chr5	14651933	14652033	576	U	100	contig	no
749	chr5	21541042	21541142	702	U	100	contig	no
788	chr5	26691534	26691634	840	U	100	contig	no
934	chr5	45791914	45792014	1320	U	100	contig	no
981	chr5	51992611	51992711	1494	U	100	contig	no
981	chr5	52015629	52015729	1500	U	100	contig	no
990	chr5	53197483	53197583	1516	U	100	contig	no
993	chr5	53539127	53539227	1528	U	100	contig	no
1032	chr5	58689682	58689782	1636	U	100	contig	no
1054	chr5	61571478	61571578	1720	U	100	contig	no
1079	chr5	64750452	64750552	1820	U	100	contig	no
1086	chr5	65729714	65729814	1868	U	100	contig	no
1167	chr5	76288582	76288682	2180	U	100	contig	no
1180	chr5	78050078	78050178	2264	U	100	contig	no
1213	chr5	82378172	82378272	2402	U	100	contig	no
1213	chr5	82379728	82379828	2404	U	100	contig	no
1219	chr5	83214527	83214627	2422	U	100	contig	no
1251	chr5	87294935	87295035	2556	U	100	contig	no
1282	chr5	91361399	91361499	2652	U	100	contig	no
1315	chr5	95706341	95706441	2742	U	100	contig	no
1319	chr5	96271189	96271289	2756	U	100	contig	no
1364	chr5	102159032	102159132	2914	U	100	contig	no
1369	chr5	102839926	102840026	2940	U	100	contig	no
1397	chr5	106469033	106469133	3014	U	100	contig	no
1644	chr5	138865628	138865728	3780	U	100	contig	no
1678	chr5	143349032	143349132	3938	U	100	contig	no
1713	chr5	147968707	147968807	4064	U	100	contig	no
1721	chr5	148930003	148930103	4078	U	100	contig	no
1750	chr5	152704885	152704985	4166	U	100	contig	no
1752	chr5	153035756	153035856	4182	U	100	contig	no
1759	chr5	153957043	153957143	4198	U	100	contig	no
1772	chr5	155661868	155661968	4234	U	100	contig	no
1838	chr5	164278303	164278403	4408	U	100	contig	no
1840	chr5	164598128	164598228	4414	U	100	contig	no
1849	chr5	165735597	165735697	4462	U	100	contig	no
1884	chr5	170352931	170353031	4604	U	100	contig	no
1896	chr5	171840082	171840182	4640	U	100	contig	no
1976	chr5	182365622	182365722	4852	U	100	contig	no
2019	chr5	188083201	188083301	5012	U	100	contig	no
2032	chr5	189761371	189761471	5070	U	100	contig	no
2035	chr5	190110615	190110715	5078	U	100	contig	no
2035	chr5	190115531	190115631	5080	U	100	contig	no
586	chr6	241319	241419	26	U	100	contig	no
590	chr6	703587	703687	56	U	100	contig	no
593	chr6	1099649	1099749	84	U	100	contig	no
596	chr6	1464378	1464478	96	U	100	contig	no
605	chr6	2724668	2724768	138	U	100	contig	no
628	chr6	5711098	5711198	194	U	100	contig	no
656	chr6	9353167	9353267	272	U	100	contig	no
678	chr6	12264929	12265029	344	U	100	contig	no
745	chr6	21098281	21098381	576	U	100	contig	no
769	chr6	24180951	24181051	644	U	100	contig	no
806	chr6	28983049	28983149	784	U	100	contig	no
845	chr6	34138849	34138949	998	U	100	contig	no
860	chr6	36050758	36050858	1022	U	100	contig	no
879	chr6	38587439	38587539	1100	U	100	contig	no
909	chr6	42542606	42542706	1184	U	100	contig	no
931	chr6	45419552	45419652	1276	U	100	contig	no
946	chr6	47423957	47424057	1350	U	100	contig	no
971	chr6	50604145	50604245	1426	U	100	contig	no
1065	chr6	62951261	62951361	1736	U	100	contig	no
1067	chr6	63295033	63295133	1748	U	100	contig	no
1069	chr6	63532885	63532985	1754	U	100	contig	no
1089	chr6	66176932	66177032	1820	U	100	contig	no
1096	chr6	67101810	67101910	1844	U	100	contig	no
1099	chr6	67479118	67479218	1866	U	100	contig	no
1099	chr6	67480096	67480196	1868	U	100	contig	no
1211	chr6	82153123	82153223	2230	U	100	contig	no
1267	chr6	89421999	89422099	2390	U	100	contig	no
1286	chr6	91927343	91927443	2432	U	100	contig	no
1303	chr6	94173561	94173661	2476	U	100	contig	no
1313	chr6	95547645	95547745	2524	U	100	contig	no
1336	chr6	98496516	98496616	2632	U	100	contig	no
1355	chr6	100950097	100950197	2684	U	100	contig	no
1376	chr6	103804982	103805082	2772	U	100	contig	no
1392	chr6	105781375	105781475	2820	U	100	contig	no
1414	chr6	108762854	108762954	2900	U	100	contig	no
1423	chr6	109961919	109962019	2926	U	100	contig	no
1455	chr6	114070822	114070922	3014	U	100	contig	no
1468	chr6	115798809	115798909	3040	U	100	contig	no
1501	chr6	120153391	120153491	3122	U	100	contig	no
1509	chr6	121175374	121175474	3138	U	100	contig	no
1529	chr6	123849404	123849504	3190	U	100	contig	no
1568	chr6	128944718	128944818	3340	U	100	contig	no
1579	chr6	130342449	130342549	3376	U	100	contig	no
1590	chr6	131797634	131797734	3406	U	100	contig	no
1656	chr6	140408418	140408518	3764	U	100	contig	no
1695	chr6	145605853	145605953	3916	U	100	contig	no
1727	chr6	149735613	149735713	4022	U	100	contig	no
1735	chr6	150770801	150770901	4060	U	100	contig	no
1795	chr6	158710876	158710976	4270	U	100	contig	no
1805	chr6	159967599	159967699	4302	U	100	contig	no
1817	chr6	161492295	161492395	4352	U	100	contig	no
1873	chr6	168931034	168931134	4504	U	100	contig	no
1877	chr6	169457373	169457473	4512	U	100	contig	no
1899	chr6	172255937	172256037	4622	U	100	contig	no
1899	chr6	172267295	172267395	4626	U	100	contig	no
1919	chr6	174893344	174893444	4706	U	100	contig	no
1930	chr6	176341107	176341207	4788	U	100	contig	no
1931	chr6	176539727	176539827	4802	U	100	contig	no
1955	chr6	179690720	179690820	4978	U	100	contig	no
1956	chr6	179727237	179727337	4980	U	100	contig	no
1956	chr6	179757555	179757655	4982	U	100	contig	no
1956	chr6	179781806	179781906	4984	U	100	contig	no
1957	chr6	179914030	179914130	4994	U	100	contig	no
1957	chr6	179932102	179932202	5000	U	100	contig	no
587	chr7	345765	345865	42	U	100	contig	no
593	chr7	1149864	1149964	72	U	100	contig	no
593	chr7	1161589	1161689	76	U	100	contig	no
599	chr7	1932187	1932287	120	U	100	contig	no
606	chr7	2823599	2823699	144	U	100	contig	no
615	chr7	3965643	3965743	160	U	100	contig	no
626	chr7	5445647	5445747	220	U	100	contig	no
648	chr7	8294468	8294568	320	U	100	contig	no
687	chr7	13386304	13386404	520	U	100	contig	no
705	chr7	15795644	15795744	564	U	100	contig	no
738	chr7	20067796	20067896	828	U	100	contig	no
770	chr7	24259495	24259595	970	U	100	contig	no
778	chr7	25390717	25390817	978	U	100	contig	no
844	chr7	33979607	33979707	1280	U	100	contig	no
850	chr7	34810308	34810408	1316	U	100	contig	no
893	chr7	40490980	40491080	1504	U	100	contig	no
897	chr7	40935228	40935328	1540	U	100	contig	no
904	chr7	41910698	41910798	1600	U	100	contig	no
950	chr7	47860317	47860417	1798	U	100	contig	no
953	chr7	48322305	48322405	1810	U	100	contig	no
975	chr7	51196645	51196745	1904	U	100	contig	no
975	chr7	51203298	51203398	1906	U	100	contig	no
977	chr7	51411865	51411965	1924	U	100	contig	no
978	chr7	51554410	51554510	1932	U	100	contig	no
978	chr7	51565658	51565758	1934	U	100	contig	no
989	chr7	52992668	52992768	2032	U	100	contig	no
989	chr7	53080906	53081006	2036	U	100	contig	no
1007	chr7	55367368	55367468	2116	U	100	contig	no
1007	chr7	55381349	55381449	2118	U	100	contig	no
1014	chr7	56232385	56232485	2164	U	100	contig	no
1014	chr7	56284243	56284343	2168	U	100	contig	no
1014	chr7	56285635	56285735	2170	U	100	contig	no
1014	chr7	56286651	56286751	2172	U	100	contig	no
1021	chr7	57160442	57160542	2212	U	100	contig	no
1021	chr7	57218835	57218935	2214	U	100	contig	no
1021	chr7	57252710	57252810	2218	U	100	contig	no
1027	chr7	58000658	58000758	2236	U	100	contig	no
1044	chr7	60180854	60180954	2294	U	100	contig	no
1048	chr7	60812404	60812504	2312	U	100	contig	no
1052	chr7	61276048	61276148	2336	U	100	contig	no
1061	chr7	62518780	62518880	2396	U	100	contig	no
1068	chr7	63346761	63346861	2434	U	100	contig	no
1097	chr7	67165292	67165392	2544	U	100	contig	no
1103	chr7	67933735	67933835	2594	U	100	contig	no
1103	chr7	67983862	67983962	2596	U	100	contig	no
1112	chr7	69192705	69192805	2680	U	100	contig	no
1117	chr7	69839090	69839190	2714	U	100	contig	no
1157	chr7	75060521	75060621	2836	U	100	contig	no
1221	chr7	83364708	83364808	3104	U	100	contig	no
1221	chr7	83390993	83391093	3106	U	100	contig	no
1221	chr7	83407005	83407105	3108	U	100	contig	no
1221	chr7	83424030	83424130	3110	U	100	contig	no
